date,Temp.,Humid.,Light,CO2
2015-02-03 06:19:00,20.29,22.79,0.0,435.67
2015-02-03 06:20:00,20.29,22.77,0.0,431.0
2015-02-03 06:21:00,20.29,22.76,0.0,433.33
2015-02-03 06:22:00,20.29,22.7,0.0,434.5
2015-02-03 06:23:00,20.29,22.7,0.0,435.0
2015-02-03 06:23:59,20.29,22.7,0.0,437.75
2015-02-03 06:24:59,20.29,22.79,0.0,438.33
2015-02-03 06:26:00,20.29,22.72,0.0,438.0
2015-02-03 06:27:00,20.29,22.7,0.0,431.75
2015-02-03 06:28:00,20.29,22.77,0.0,432.75
2015-02-03 06:29:00,20.29,22.72,0.0,431.25
2015-02-03 06:29:59,20.29,22.7,0.0,437.25
2015-02-03 06:30:59,20.32,22.7,0.0,434.33
2015-02-03 06:32:00,20.36,22.7,0.0,429.5
2015-02-03 06:33:00,20.39,22.7,0.0,430.0
2015-02-03 06:34:00,20.39,22.7,0.0,434.0
2015-02-03 06:35:00,20.39,22.7,0.0,437.75
2015-02-03 06:36:00,20.39,22.7,0.0,434.67
2015-02-03 06:36:59,20.39,22.7,0.0,431.75
2015-02-03 06:38:00,20.39,22.65,0.0,437.5
2015-02-03 06:39:00,20.39,22.68,0.0,433.8
2015-02-03 06:40:00,20.39,22.7,0.0,435.8
2015-02-03 06:40:59,20.39,22.7,0.0,437.67
2015-02-03 06:42:00,20.39,22.7,0.0,434.25
2015-02-03 06:42:59,20.39,22.68,0.0,433.0
2015-02-03 06:43:59,20.39,22.7,0.0,436.25
2015-02-03 06:45:00,20.37,22.7,0.0,436.8
2015-02-03 06:46:00,20.32,22.7,0.0,438.0
2015-02-03 06:47:00,20.29,22.72,0.0,438.75
2015-02-03 06:48:00,20.29,22.74,0.0,439.5
2015-02-03 06:49:00,20.29,22.79,0.0,441.25
2015-02-03 06:49:59,20.29,22.79,0.0,432.0
2015-02-03 06:51:00,20.29,22.79,0.0,431.67
2015-02-03 06:52:00,20.29,22.79,0.0,435.0
2015-02-03 06:53:00,20.29,22.79,0.0,435.75
2015-02-03 06:53:59,20.26,22.79,0.0,436.33
2015-02-03 06:55:00,20.29,22.84,0.0,436.0
2015-02-03 06:55:59,20.27,22.84,0.0,439.25
2015-02-03 06:56:59,20.24,22.82,0.0,435.0
2015-02-03 06:58:00,20.24,22.83,0.0,431.4
2015-02-03 06:59:00,20.29,22.89,0.0,435.33
2015-02-03 07:00:00,20.2,22.79,0.0,439.67
2015-02-03 07:01:00,20.22,22.81,0.0,431.4
2015-02-03 07:01:59,20.24,22.84,0.0,431.0
2015-02-03 07:02:59,20.2,22.79,0.0,431.75
2015-02-03 07:04:00,20.24,22.84,0.0,437.75
2015-02-03 07:05:00,20.27,22.86,0.0,436.75
2015-02-03 07:06:00,20.2,22.79,0.0,432.0
2015-02-03 07:07:00,20.22,22.82,0.0,433.25
2015-02-03 07:08:00,20.2,22.79,0.0,434.5
2015-02-03 07:08:59,20.2,22.79,0.0,436.5
2015-02-03 07:09:59,20.22,22.82,0.0,438.25
2015-02-03 07:11:00,20.2,22.79,0.0,439.0
2015-02-03 07:12:00,20.2,22.82,0.0,441.2
2015-02-03 07:13:00,20.22,22.87,0.0,435.25
2015-02-03 07:14:00,20.2,22.89,0.0,433.75
2015-02-03 07:14:59,20.2,22.89,0.0,439.25
2015-02-03 07:15:59,20.2,22.89,0.0,442.0
2015-02-03 07:17:00,20.2,22.89,0.0,445.33
2015-02-03 07:18:00,20.2,22.89,0.0,440.6
2015-02-03 07:19:00,20.2,22.89,0.0,440.67
2015-02-03 07:20:00,20.24,22.83,0.0,440.2
2015-02-03 07:21:00,20.29,22.84,0.0,439.5
2015-02-03 07:21:59,20.29,22.79,0.0,441.67
2015-02-03 07:23:00,20.29,22.79,0.0,440.5
2015-02-03 07:24:00,20.29,22.79,0.0,437.0
2015-02-03 07:25:00,20.29,22.79,0.0,439.0
2015-02-03 07:25:59,20.29,22.79,0.0,438.5
2015-02-03 07:27:00,20.29,22.79,0.0,438.5
2015-02-03 07:27:59,20.32,22.79,0.0,440.25
2015-02-03 07:28:59,20.36,22.7,0.0,445.0
2015-02-03 07:30:00,20.34,22.74,0.0,442.75
2015-02-03 07:31:00,20.34,22.72,0.0,439.75
2015-02-03 07:32:00,20.32,22.77,0.0,434.5
2015-02-03 07:33:00,20.32,22.77,0.0,437.5
2015-02-03 07:34:00,20.29,22.79,0.0,440.0
2015-02-03 07:34:59,20.29,22.79,0.0,438.0
2015-02-03 07:36:00,20.29,22.79,217.2,441.6
2015-02-03 07:37:00,20.29,22.86,413.67,442.67
2015-02-03 07:38:00,20.29,22.96,433.0,445.6
2015-02-03 07:38:59,20.29,23.0,419.0,453.0
2015-02-03 07:40:00,20.32,23.1,419.0,459.25
2015-02-03 07:40:59,20.29,23.2,419.0,470.4
2015-02-03 07:41:59,20.31,23.2,416.2,466.0
2015-02-03 07:43:00,20.31,23.2,415.0,470.8
2015-02-03 07:44:00,20.33,23.2,412.2,476.6
2015-02-03 07:45:00,20.39,23.2,412.2,473.0
2015-02-03 07:46:00,20.36,23.24,413.5,473.0
2015-02-03 07:46:59,20.39,23.34,403.5,479.75
2015-02-03 07:47:59,20.39,23.43,397.4,494.2
2015-02-03 07:49:00,20.39,23.5,399.5,498.75
2015-02-03 07:50:00,20.39,23.66,397.4,501.0
2015-02-03 07:51:00,20.39,23.7,398.33,507.0
2015-02-03 07:52:00,20.39,23.7,399.5,518.0
2015-02-03 07:53:00,20.44,23.82,403.0,520.0
2015-02-03 07:53:59,20.5,23.89,407.67,523.67
2015-02-03 07:54:59,20.5,23.98,412.2,525.2
2015-02-03 07:56:00,20.5,24.03,413.0,531.33
2015-02-03 07:57:00,20.5,24.1,414.0,538.0
2015-02-03 07:58:00,20.5,24.1,412.2,536.4
2015-02-03 07:59:00,20.5,24.1,413.0,538.33
2015-02-03 07:59:59,20.5,24.18,412.2,541.0
2015-02-03 08:00:59,20.52,24.24,407.4,549.6
2015-02-03 08:02:00,20.5,24.32,407.0,555.17
2015-02-03 08:03:00,20.5,24.39,405.0,561.5
2015-02-03 08:04:00,20.5,24.39,405.0,569.0
2015-02-03 08:05:00,20.56,24.39,405.0,568.2
2015-02-03 08:06:00,20.55,24.39,412.0,572.0
2015-02-03 08:06:59,20.55,24.39,416.67,573.17
2015-02-03 08:08:00,20.58,24.39,419.0,583.0
2015-02-03 08:09:00,20.6,24.39,419.0,585.0
2015-02-03 08:10:00,20.67,24.39,419.0,584.67
2015-02-03 08:10:59,20.7,24.37,419.0,584.8
2015-02-03 08:12:00,20.7,24.39,419.0,591.4
2015-02-03 08:12:59,20.7,24.39,419.0,594.33
2015-02-03 08:13:59,20.7,24.39,419.0,600.5
2015-02-03 08:15:00,20.74,24.39,419.0,601.4
2015-02-03 08:16:00,20.73,24.39,419.0,606.0
2015-02-03 08:17:00,20.7,24.5,419.0,608.75
2015-02-03 08:18:00,20.75,24.5,419.0,616.8
2015-02-03 08:19:00,20.79,24.5,419.0,624.2
2015-02-03 08:19:59,20.77,24.52,419.0,625.6
2015-02-03 08:21:00,20.77,24.6,419.0,628.75
2015-02-03 08:22:00,20.75,24.66,419.0,635.2
2015-02-03 08:23:00,20.77,24.7,419.0,640.8
2015-02-03 08:23:59,20.79,24.7,421.8,642.4
2015-02-03 08:25:00,20.79,24.7,422.5,643.25
2015-02-03 08:25:59,20.79,24.74,427.4,643.6
2015-02-03 08:26:59,20.79,24.79,433.0,645.25
2015-02-03 08:28:00,20.78,24.79,433.0,652.67
2015-02-03 08:29:00,20.79,24.79,433.0,658.0
2015-02-03 08:30:00,20.79,24.79,433.0,665.5
2015-02-03 08:31:00,20.79,24.79,433.0,666.33
2015-02-03 08:31:59,20.79,24.79,433.0,666.5
2015-02-03 08:32:59,20.79,24.79,433.0,668.2
2015-02-03 08:34:00,20.79,24.79,433.0,668.0
2015-02-03 08:35:00,20.79,24.79,433.0,672.67
2015-02-03 08:36:00,20.79,24.79,433.0,672.75
2015-02-03 08:37:00,20.79,24.79,433.0,679.2
2015-02-03 08:38:00,20.82,24.82,433.0,683.5
2015-02-03 08:38:59,20.79,24.79,440.0,688.5
2015-02-03 08:39:59,20.84,24.84,434.5,686.0
2015-02-03 08:41:00,20.79,24.79,435.5,689.75
2015-02-03 08:42:00,20.89,24.89,443.4,700.0
2015-02-03 08:43:00,20.83,24.83,439.8,697.6
2015-02-03 08:44:00,20.87,24.87,439.8,695.8
2015-02-03 08:44:59,20.89,24.87,441.0,697.33
2015-02-03 08:45:59,20.89,24.89,442.5,701.25
2015-02-03 08:47:00,20.87,24.84,441.0,700.67
2015-02-03 08:48:00,20.87,24.78,441.0,694.83
2015-02-03 08:49:00,20.89,24.84,442.5,709.75
2015-02-03 08:50:00,20.89,24.86,435.0,715.0
2015-02-03 08:51:00,20.89,24.82,435.0,715.83
2015-02-03 08:51:59,20.89,24.79,429.0,713.8
2015-02-03 08:53:00,20.93,24.79,429.0,709.0
2015-02-03 08:54:00,20.89,24.85,429.0,716.2
2015-02-03 08:55:00,20.89,24.89,429.0,716.17
2015-02-03 08:55:59,20.89,24.94,432.75,725.0
2015-02-03 08:57:00,20.89,24.92,429.0,725.0
2015-02-03 08:57:59,20.89,24.98,435.0,727.6
2015-02-03 08:58:59,20.89,25.0,435.0,729.4
2015-02-03 09:00:00,20.89,25.0,441.0,730.8
2015-02-03 09:01:00,20.89,25.0,438.0,731.2
2015-02-03 09:02:00,20.92,25.0,444.0,736.25
2015-02-03 09:03:00,20.98,25.0,441.0,741.0
2015-02-03 09:04:00,21.0,24.96,444.0,742.33
2015-02-03 09:04:59,21.0,24.91,444.0,742.4
2015-02-03 09:06:00,21.02,24.89,444.0,746.75
2015-02-03 09:07:00,21.08,24.89,444.0,745.0
2015-02-03 09:08:00,21.1,24.89,444.0,742.0
2015-02-03 09:08:59,21.1,24.89,444.0,740.8
2015-02-03 09:10:00,21.13,24.82,444.0,747.33
2015-02-03 09:10:59,21.17,24.86,444.0,745.5
2015-02-03 09:11:59,21.2,25.16,444.0,752.67
2015-02-03 09:13:00,21.18,25.04,446.67,751.5
2015-02-03 09:14:00,21.15,24.92,449.33,750.33
2015-02-03 09:15:00,21.18,25.2,454.67,754.33
2015-02-03 09:16:00,21.2,25.34,448.0,765.75
2015-02-03 09:16:59,21.2,25.39,454.75,782.0
2015-02-03 09:17:59,21.23,25.44,453.0,786.67
2015-02-03 09:19:00,21.25,25.58,451.6,792.0
2015-02-03 09:20:00,21.2,25.76,453.0,800.33
2015-02-03 09:21:00,21.2,25.89,454.75,804.33
2015-02-03 09:22:00,21.2,26.05,449.5,815.2
2015-02-03 09:23:00,21.2,26.1,460.0,829.75
2015-02-03 09:23:59,21.2,26.16,442.0,837.17
2015-02-03 09:24:59,21.2,26.24,439.0,849.0
2015-02-03 09:26:00,21.2,26.29,439.0,853.5
2015-02-03 09:27:00,21.22,26.31,439.0,863.4
2015-02-03 09:28:00,21.24,26.41,442.0,864.4
2015-02-03 09:29:00,21.23,26.5,449.0,871.83
2015-02-03 09:29:59,21.22,26.52,454.0,872.25
2015-02-03 09:30:59,21.24,26.58,454.0,876.67
2015-02-03 09:32:00,21.26,26.57,454.0,890.33
2015-02-03 09:33:00,21.29,26.68,454.0,895.17
2015-02-03 09:34:00,21.29,26.76,454.0,901.0
2015-02-03 09:35:00,21.29,26.79,454.0,910.25
2015-02-03 09:36:00,21.32,26.77,454.0,918.5
2015-02-03 09:36:59,21.31,26.79,454.0,923.17
2015-02-03 09:38:00,21.31,26.79,454.0,926.75
2015-02-03 09:39:00,21.36,26.79,454.0,925.5
2015-02-03 09:40:00,21.31,26.83,463.0,927.6
2015-02-03 09:40:59,21.29,26.89,457.75,935.0
2015-02-03 09:42:00,21.35,26.93,463.0,932.0
2015-02-03 09:42:59,21.34,26.94,464.0,935.75
2015-02-03 09:43:59,21.32,27.0,469.0,946.75
2015-02-03 09:45:00,21.39,27.0,461.0,952.0
2015-02-03 09:46:00,21.39,27.1,462.33,959.33
2015-02-03 09:47:00,21.39,27.08,461.0,967.0
2015-02-03 09:48:00,21.39,27.1,464.0,969.0
2015-02-03 09:49:00,21.42,27.22,464.0,982.5
2015-02-03 09:49:59,21.43,27.23,462.33,983.0
2015-02-03 09:51:00,21.41,27.27,453.0,985.4
2015-02-03 09:52:00,21.46,27.33,453.0,996.2
2015-02-03 09:53:00,21.48,27.36,449.0,1004.5
2015-02-03 09:53:59,21.5,27.31,458.0,1004.4
2015-02-03 09:55:00,21.5,27.32,460.25,1009.25
2015-02-03 09:55:59,21.54,27.72,461.0,1019.0
2015-02-03 09:56:59,21.55,27.5,464.0,1034.25
2015-02-03 09:58:00,21.6,27.46,464.0,1035.33
2015-02-03 09:59:00,21.6,27.46,464.0,1031.0
2015-02-03 10:00:00,21.6,27.47,467.75,1028.25
2015-02-03 10:01:00,21.6,27.46,473.0,1030.0
2015-02-03 10:01:59,21.6,27.5,479.0,1032.25
2015-02-03 10:02:59,21.6,27.6,479.0,1033.5
2015-02-03 10:04:00,21.6,27.54,479.0,1045.0
2015-02-03 10:05:00,21.6,27.52,474.0,1040.25
2015-02-03 10:06:00,21.6,27.57,472.33,1044.0
2015-02-03 10:07:00,21.62,27.62,477.75,1041.25
2015-02-03 10:08:00,21.64,27.72,476.0,1045.8
2015-02-03 10:08:59,21.66,27.83,479.0,1054.2
2015-02-03 10:09:59,21.68,27.84,474.0,1054.8
2015-02-03 10:11:00,21.65,27.84,474.0,1069.8
2015-02-03 10:12:00,21.7,27.84,474.0,1073.67
2015-02-03 10:13:00,21.7,27.91,474.0,1073.4
2015-02-03 10:14:00,21.7,28.07,474.0,1076.75
2015-02-03 10:14:59,21.7,27.97,474.0,1086.75
2015-02-03 10:15:59,21.7,27.89,484.0,1086.67
2015-02-03 10:17:00,21.7,27.94,479.0,1078.83
2015-02-03 10:18:00,21.7,27.91,483.0,1077.6
2015-02-03 10:19:00,21.7,27.97,489.0,1080.5
2015-02-03 10:20:00,21.7,27.92,489.0,1088.75
2015-02-03 10:21:00,21.7,27.89,489.0,1083.67
2015-02-03 10:21:59,21.7,27.86,482.0,1076.17
2015-02-03 10:23:00,21.7,27.93,480.6,1079.4
2015-02-03 10:24:00,21.7,28.1,495.25,1088.0
2015-02-03 10:25:00,21.7,27.91,484.83,1092.5
2015-02-03 10:25:59,21.7,27.96,484.0,1094.67
2015-02-03 10:27:00,21.72,27.97,484.0,1091.4
2015-02-03 10:27:59,21.7,28.1,484.0,1101.67
2015-02-03 10:28:59,21.79,28.07,484.0,1111.0
2015-02-03 10:30:00,21.72,28.1,484.0,1119.4
2015-02-03 10:31:00,21.76,28.08,484.0,1122.5
2015-02-03 10:32:00,21.77,28.12,495.25,1127.5
2015-02-03 10:33:00,21.73,28.13,499.0,1131.0
2015-02-03 10:34:00,21.78,28.05,499.0,1127.83
2015-02-03 10:34:59,21.78,28.09,499.0,1128.86
2015-02-03 10:36:00,21.79,28.12,499.0,1123.5
2015-02-03 10:37:00,21.79,28.16,490.6,1127.8
2015-02-03 10:38:00,21.79,28.26,502.0,1148.67
2015-02-03 10:38:59,21.84,28.1,493.0,1151.5
2015-02-03 10:40:00,21.82,28.13,493.0,1142.33
2015-02-03 10:40:59,21.87,28.25,493.0,1142.0
2015-02-03 10:41:59,21.89,28.18,495.67,1146.0
2015-02-03 10:43:00,21.89,28.25,499.4,1142.2
2015-02-03 10:44:00,21.89,28.29,509.0,1159.8
2015-02-03 10:45:00,21.89,28.31,500.6,1168.0
2015-02-03 10:46:00,21.89,28.38,506.43,1181.14
2015-02-03 10:46:59,21.89,28.39,510.0,1180.0
2015-02-03 10:47:59,21.89,28.38,503.0,1183.71
2015-02-03 10:49:00,21.89,28.31,503.0,1189.67
2015-02-03 10:50:00,21.89,28.32,503.0,1190.0
2015-02-03 10:51:00,21.89,28.31,512.0,1178.8
2015-02-03 10:52:00,21.89,28.36,518.0,1173.0
2015-02-03 10:53:00,21.91,28.37,518.0,1170.6
2015-02-03 10:53:59,21.89,28.39,518.0,1178.6
2015-02-03 10:54:59,21.89,28.44,513.0,1193.5
2015-02-03 10:56:00,21.89,28.44,513.0,1201.5
2015-02-03 10:57:00,21.89,28.5,511.33,1189.67
2015-02-03 10:58:00,21.89,28.33,518.2,1190.4
2015-02-03 10:59:00,21.91,28.31,513.0,1172.67
2015-02-03 10:59:59,21.94,28.29,513.0,1177.75
2015-02-03 11:00:59,21.93,28.29,519.0,1184.8
2015-02-03 11:02:00,22.0,28.29,528.0,1188.25
2015-02-03 11:03:00,21.98,28.29,528.0,1189.5
2015-02-03 11:04:00,21.94,28.29,528.0,1191.5
2015-02-03 11:05:00,21.98,28.29,532.8,1193.0
2015-02-03 11:06:00,22.0,28.29,534.25,1190.0
2015-02-03 11:06:59,22.0,28.29,528.0,1198.5
2015-02-03 11:08:00,22.0,28.2,523.0,1198.0
2015-02-03 11:09:00,22.0,28.22,526.0,1194.2
2015-02-03 11:10:00,22.0,28.22,534.25,1185.0
2015-02-03 11:10:59,22.0,28.27,538.0,1194.0
2015-02-03 11:12:00,22.02,28.26,538.0,1193.12
2015-02-03 11:12:59,22.06,28.27,538.0,1190.4
2015-02-03 11:13:59,22.05,28.34,532.25,1192.25
2015-02-03 11:15:00,22.1,28.39,547.5,1200.5
2015-02-03 11:16:00,22.08,28.37,544.2,1198.6
2015-02-03 11:17:00,22.1,28.39,536.33,1197.0
2015-02-03 11:18:00,22.1,28.36,535.0,1197.5
2015-02-03 11:19:00,22.06,28.35,534.2,1203.0
2015-02-03 11:19:59,22.1,28.39,533.67,1206.5
2015-02-03 11:21:00,22.08,28.36,533.67,1207.17
2015-02-03 11:22:00,22.1,28.39,535.0,1213.0
2015-02-03 11:23:00,22.1,28.36,547.0,1211.5
2015-02-03 11:23:59,22.1,28.37,553.4,1208.2
2015-02-03 11:25:00,22.1,28.2,550.5,1209.25
2015-02-03 11:25:59,22.1,28.2,543.67,1201.67
2015-02-03 11:26:59,22.15,28.1,550.75,1189.75
2015-02-03 11:28:00,22.1,28.2,555.0,1191.0
2015-02-03 11:29:00,22.12,28.07,555.0,1192.17
2015-02-03 11:30:00,22.17,28.0,557.67,1184.33
2015-02-03 11:31:00,22.18,28.06,555.0,1176.4
2015-02-03 11:31:59,22.13,28.0,557.67,1175.67
2015-02-03 11:32:59,22.16,27.96,556.4,1173.8
2015-02-03 11:34:00,22.2,27.92,555.0,1170.75
2015-02-03 11:35:00,22.18,27.94,555.0,1170.25
2015-02-03 11:36:00,22.18,27.81,555.0,1168.0
2015-02-03 11:37:00,22.2,27.82,555.0,1160.83
2015-02-03 11:38:00,22.2,27.79,546.5,1161.0
2015-02-03 11:38:59,22.2,27.79,538.0,1166.0
2015-02-03 11:39:59,22.2,27.77,543.0,1164.4
2015-02-03 11:41:00,22.2,27.72,550.5,1157.75
2015-02-03 11:42:00,22.2,27.77,543.0,1148.6
2015-02-03 11:43:00,22.2,27.72,547.0,1153.75
2015-02-03 11:44:00,22.2,27.7,544.2,1152.4
2015-02-03 11:44:59,22.18,27.7,543.0,1147.25
2015-02-03 11:45:59,22.2,27.7,544.25,1147.5
2015-02-03 11:47:00,22.2,27.7,548.0,1144.0
2015-02-03 11:48:00,22.2,27.64,535.71,1137.86
2015-02-03 11:49:00,22.2,27.7,543.0,1133.0
2015-02-03 11:50:00,22.2,27.6,538.0,1121.2
2015-02-03 11:51:00,22.2,27.52,549.33,1110.83
2015-02-03 11:51:59,22.2,27.5,547.0,1093.25
2015-02-03 11:53:00,22.2,27.54,538.6,1093.2
2015-02-03 11:54:00,22.2,27.57,549.33,1102.5
2015-02-03 11:55:00,22.2,27.52,548.6,1104.4
2015-02-03 11:55:59,22.2,27.58,543.0,1101.75
2015-02-03 11:57:00,22.2,27.6,548.5,1098.75
2015-02-03 11:57:59,22.2,27.56,555.0,1092.4
2015-02-03 11:58:59,22.2,27.5,555.0,1094.0
2015-02-03 12:00:00,22.25,27.56,556.4,1092.4
2015-02-03 12:01:00,22.22,27.58,556.67,1081.67
2015-02-03 12:02:00,22.24,27.58,562.0,1077.0
2015-02-03 12:03:00,22.25,27.54,555.6,1074.4
2015-02-03 12:04:00,22.29,27.55,558.0,1072.25
2015-02-03 12:04:59,22.29,27.5,563.4,1070.4
2015-02-03 12:06:00,22.27,27.5,570.0,1071.0
2015-02-03 12:07:00,22.29,27.48,565.83,1078.17
2015-02-03 12:08:00,22.29,27.5,553.0,1071.75
2015-02-03 12:08:59,22.29,27.44,561.83,1066.83
2015-02-03 12:10:00,22.29,27.46,562.4,1068.4
2015-02-03 12:10:59,22.29,27.37,560.6,1064.2
2015-02-03 12:11:59,22.29,27.36,559.67,1060.33
2015-02-03 12:13:00,22.31,27.39,569.83,1061.5
2015-02-03 12:14:00,22.33,27.37,581.0,1057.0
2015-02-03 12:15:00,22.35,27.33,593.0,1057.8
2015-02-03 12:16:00,22.39,27.29,601.0,1065.0
2015-02-03 12:16:59,22.39,27.29,600.4,1064.2
2015-02-03 12:17:59,22.39,27.25,616.0,1061.8
2015-02-03 12:19:00,22.39,27.29,603.6,1064.0
2015-02-03 12:20:00,22.39,27.27,587.5,1065.25
2015-02-03 12:21:00,22.39,27.2,575.0,1050.5
2015-02-03 12:22:00,22.39,27.14,579.2,1045.2
2015-02-03 12:23:00,22.43,27.04,584.8,1049.6
2015-02-03 12:23:59,22.43,27.03,609.67,1041.33
2015-02-03 12:24:59,22.43,27.03,625.67,1038.0
2015-02-03 12:26:00,22.43,26.98,629.67,1035.17
2015-02-03 12:27:00,22.5,27.0,617.0,1040.0
2015-02-03 12:28:00,22.5,27.0,624.8,1036.25
2015-02-03 12:29:00,22.5,26.96,641.33,1033.25
2015-02-03 12:29:59,22.5,26.89,659.4,1037.0
2015-02-03 12:30:59,22.58,26.81,644.6,1031.2
2015-02-03 12:32:00,22.58,26.79,653.0,1033.0
2015-02-03 12:33:00,22.6,26.79,659.0,1032.25
2015-02-03 12:34:00,22.6,26.79,660.0,1030.17
2015-02-03 12:35:00,22.6,26.72,668.5,1033.0
2015-02-03 12:36:00,22.67,26.71,652.5,1030.33
2015-02-03 12:36:59,22.68,26.68,652.75,1028.5
2015-02-03 12:38:00,22.7,26.7,654.2,1020.4
2015-02-03 12:39:00,22.7,26.68,656.17,1023.67
2015-02-03 12:40:00,22.72,26.6,650.75,1021.25
2015-02-03 12:40:59,22.74,26.6,663.75,1014.75
2015-02-03 12:42:00,22.74,26.55,651.0,1017.0
2015-02-03 12:42:59,22.79,26.52,648.33,1014.17
2015-02-03 12:43:59,22.79,26.6,651.0,1022.5
2015-02-03 12:45:00,22.79,26.52,651.0,1027.25
2015-02-03 12:46:00,22.84,26.5,651.0,1022.0
2015-02-03 12:47:00,22.87,26.46,657.8,1019.0
2015-02-03 12:48:00,22.89,26.44,668.0,1020.75
2015-02-03 12:49:00,22.89,26.39,668.0,1015.5
2015-02-03 12:49:59,22.91,26.39,663.67,1016.0
2015-02-03 12:51:00,22.96,26.39,664.6,1011.0
2015-02-03 12:52:00,22.96,26.29,668.0,1018.67
2015-02-03 12:53:00,23.0,26.29,662.33,1006.33
2015-02-03 12:53:59,22.96,26.24,647.8,1008.2
2015-02-03 12:55:00,23.0,26.2,651.67,1009.33
2015-02-03 12:55:59,23.0,26.2,651.67,1006.17
2015-02-03 12:56:59,23.02,26.16,650.0,1004.4
2015-02-03 12:58:00,23.02,26.12,653.75,999.75
2015-02-03 12:59:00,23.05,26.08,660.0,994.17
2015-02-03 13:00:00,23.1,26.0,656.0,992.5
2015-02-03 13:01:00,23.1,26.0,660.0,995.67
2015-02-03 13:01:59,23.1,26.0,655.0,994.0
2015-02-03 13:02:59,23.14,26.0,660.0,990.2
2015-02-03 13:04:00,23.18,26.0,655.0,993.4
2015-02-03 13:05:00,23.2,26.0,650.0,998.5
2015-02-03 13:06:00,23.2,26.0,651.67,997.25
2015-02-03 13:07:00,23.2,25.94,653.17,992.5
2015-02-03 13:08:00,23.22,25.92,653.75,996.5
2015-02-03 13:08:59,23.22,25.82,659.75,993.75
2015-02-03 13:09:59,23.26,25.86,338.33,997.33
2015-02-03 13:11:00,23.29,25.98,197.17,996.5
2015-02-03 13:12:00,23.27,25.87,184.0,998.6
2015-02-03 13:13:00,23.29,25.89,173.2,993.4
2015-02-03 13:14:00,23.27,25.86,193.0,994.25
2015-02-03 13:14:59,23.29,25.89,193.0,990.17
2015-02-03 13:15:59,23.24,25.82,178.0,984.0
2015-02-03 13:17:00,23.25,25.85,184.0,983.6
2015-02-03 13:18:00,23.26,25.79,186.0,983.33
2015-02-03 13:19:00,23.27,25.77,178.0,974.6
2015-02-03 13:20:00,23.24,25.72,178.0,961.0
2015-02-03 13:21:00,23.29,25.72,173.5,954.25
2015-02-03 13:21:59,23.24,25.7,174.5,951.5
2015-02-03 13:23:00,23.22,25.68,169.67,952.5
2015-02-03 13:24:00,23.22,25.68,168.5,946.33
2015-02-03 13:25:00,23.2,25.6,171.0,942.0
2015-02-03 13:25:59,23.2,25.6,176.0,933.2
2015-02-03 13:27:00,23.2,25.58,176.0,928.8
2015-02-03 13:27:59,23.2,25.55,177.25,924.0
2015-02-03 13:28:59,23.2,25.55,171.0,918.0
2015-02-03 13:30:00,23.2,25.5,171.0,912.75
2015-02-03 13:31:00,23.2,25.5,171.0,907.0
2015-02-03 13:32:00,23.19,25.53,268.71,899.29
2015-02-03 13:33:00,23.2,25.7,538.75,917.25
2015-02-03 13:34:00,23.2,25.79,627.6,919.8
2015-02-03 13:34:59,23.2,25.65,638.0,938.25
2015-02-03 13:36:00,23.2,25.53,634.0,922.17
2015-02-03 13:37:00,23.2,25.5,629.0,899.0
2015-02-03 13:38:00,23.2,25.52,557.67,895.33
2015-02-03 13:38:59,23.2,25.72,547.0,899.75
2015-02-03 13:40:00,23.2,25.54,543.0,894.4
2015-02-03 13:40:59,23.18,25.52,561.83,880.33
2015-02-03 13:41:59,23.15,25.5,597.75,879.75
2015-02-03 13:43:00,23.2,25.5,561.5,870.5
2015-02-03 13:44:00,23.2,25.5,598.4,866.2
2015-02-03 13:45:00,23.18,25.5,609.6,866.4
2015-02-03 13:46:00,23.2,25.52,587.0,869.75
2015-02-03 13:46:59,23.2,25.58,596.8,874.2
2015-02-03 13:47:59,23.18,25.6,595.0,877.5
2015-02-03 13:49:00,23.18,25.7,608.33,879.0
2015-02-03 13:50:00,23.2,25.68,611.6,875.5
2015-02-03 13:51:00,23.2,25.7,610.2,881.33
2015-02-03 13:52:00,23.22,25.7,616.6,882.4
2015-02-03 13:53:00,23.23,25.72,608.33,883.0
2015-02-03 13:53:59,23.25,25.68,609.0,884.5
2015-02-03 13:54:59,23.27,25.72,599.0,888.25
2015-02-03 13:56:00,23.27,25.77,594.8,889.4
2015-02-03 13:57:00,23.29,25.79,585.75,895.0
2015-02-03 13:58:00,23.29,25.79,584.8,894.4
2015-02-03 13:59:00,23.29,25.79,592.75,898.25
2015-02-03 13:59:59,23.29,25.79,586.5,898.0
2015-02-03 14:00:59,23.29,25.79,585.0,898.8
2015-02-03 14:02:00,23.29,25.79,576.75,901.0
2015-02-03 14:03:00,23.29,25.79,566.0,900.14
2015-02-03 14:04:00,23.29,25.77,560.0,898.25
2015-02-03 14:05:00,23.29,25.75,566.0,895.6
2015-02-03 14:06:00,23.29,25.79,569.33,892.33
2015-02-03 14:06:59,23.29,26.16,561.0,911.17
2015-02-03 14:08:00,23.29,25.89,561.0,912.0
2015-02-03 14:09:00,23.29,25.89,561.0,913.0
2015-02-03 14:10:00,23.29,26.06,558.3,921.4
2015-02-03 14:10:59,23.29,26.23,555.6,929.8
2015-02-03 14:12:00,23.29,26.46,558.8,951.8
2015-02-03 14:12:59,23.29,26.58,546.0,956.75
